STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,GPS_SPS,EXPERIMENT_NO,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,LOAD_TRANSFER_EFFICIENCY,STATE_ABBR,PERCENT_FINER_02,MEAN_IRI,PREV_IRI,YEARS_SINCE_PREV,AGE_SOURCE,AGE_YR
20,4063,2,2001-05-08,G,4,JRCP,58.0,,0.9,0.0,15.0,29.6,,,,,9.2,,2001,,,204063,171.0,13.8,1250.1,,87.64166666666667,KS,,2.6135,,,first_visit_proxy,0.0
20,4063,2,2002-04-23,G,4,JRCP,58.0,,0.9,0.0,15.0,29.6,,,,,9.2,,2002,,,204063,116.0,13.6,717.0,,87.64166666666667,KS,,2.6566,2.6135,0.9582477754962354,first_visit_proxy,0.9582477754962354
20,4063,3,2003-09-06,G,4,JRCP,54.0,,0.6,1.6,15.0,28.3,,,,,9.2,,2003,,,204063,221.0,13.2,846.7,,84.92083333333333,KS,,2.6073999999999997,,,first_visit_proxy,0.0
17,4074,1,1998-03-21,G,4,JRCP,100.0,,0.3,0.0,15.0,0.0,,,,,10.0,,1998,,184.0,174074,296.0,10.6,965.8,1986-10-01,,IL,,1.7515999999999998,1.7649000000000001,4.095824777549623,construction_date,11.468856947296372
17,4074,1,1998-12-15,G,4,JRCP,100.0,,0.3,0.0,15.0,0.0,,,,,10.0,,1998,,184.0,174074,296.0,10.6,965.8,1986-10-01,,IL,,1.7943000000000002,1.7515999999999998,0.7364818617385352,construction_date,12.205338809034908
17,4074,1,1999-11-16,G,4,JRCP,100.0,,0.5,0.0,15.0,0.0,,,,,10.0,,1999,,,174074,496.0,9.4,908.0,1986-10-01,90.4,IL,,1.6888999999999998,1.7943000000000002,0.919917864476386,construction_date,13.125256673511293
17,4074,1,2000-11-08,G,4,JRCP,100.0,,0.5,0.0,15.0,0.0,,,,,10.0,,2000,,,174074,714.0,8.7,1086.7,1986-10-01,90.4,IL,,1.7571999999999999,1.6888999999999998,0.9801505817932923,construction_date,14.105407255304586
17,4082,1,1999-01-12,G,4,JRCP,100.0,,0.2,0.0,15.0,0.0,,,,,7.9,19.0,1999,,,174082,165.0,13.2,1014.8,1986-06-01,,IL,,1.7563,1.7131,1.6536618754277892,construction_date,12.616016427104723
17,4082,1,2000-11-28,G,4,JRCP,100.0,,0.2,0.0,15.0,0.0,,,,,7.9,19.0,2000,,,174082,351.0,12.2,1349.8,1986-06-01,75.28289473684211,IL,,1.9753999999999998,1.9659,1.2840520191649556,construction_date,14.494182067077345
17,4082,1,2001-04-27,G,4,JRCP,100.0,,0.2,0.0,15.0,0.0,,,,,7.9,19.0,2001,,,174082,171.0,13.3,945.0,1986-06-01,75.28289473684211,IL,,1.8517,1.9753999999999998,0.4106776180698152,construction_date,14.904859685147159
17,4082,1,2001-09-19,G,4,JRCP,100.0,,0.2,0.0,15.0,0.0,,,,,7.9,19.0,2001,,,174082,171.0,13.3,945.0,1986-06-01,75.28289473684211,IL,,2.175,1.8517,0.39698836413415467,construction_date,15.301848049281315
17,4082,2,2004-08-25,G,4,JRCP,100.0,,5.3,0.0,16.0,0.0,,,,,7.9,,2004,300.0,,174082,252.0,12.6,1130.1,,94.59935897435898,IL,,2.2685000000000004,,,first_visit_proxy,0.0
17,4082,2,2007-07-11,G,4,JRCP,100.0,,5.4,2.5,15.0,0.0,,,,,7.9,,2007,,,174082,235.0,13.6,908.6,,,IL,,2.4067,2.2685000000000004,2.8747433264887063,first_visit_proxy,2.8747433264887063
1,4084,1,1994-02-15,G,4,JRCP,100.0,,0.0,0.5,22.0,0.0,,,,,10.5,29.0,1994,,,14084,32.0,16.5,1609.0,1970-06-01,89.37745098039215,AL,,3.3686999999999996,3.2905,2.023271731690623,construction_date,23.709787816564
12,4109,1,1992-06-25,G,3,JPCUB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,1992,,37.0,124109,0.0,21.6,1395.9,1989-03-01,,FL,,1.9670999999999998,1.9009,1.9520876112251881,construction_date,3.3182751540041067
12,4109,1,1998-02-04,G,3,JPCUB,0.0,0.0,0.1,0.8,0.0,0.0,,,,,7.0,,1998,140.0,,124109,0.0,22.9,1135.1,1989-03-01,,FL,,1.9998999999999998,1.8424,3.7125256673511293,construction_date,8.930869267624914
12,4109,1,2000-09-12,G,3,JPCUB,0.0,0.0,0.3,0.0,0.0,0.0,,,,,7.0,,2000,,,124109,0.0,21.9,921.8,1989-03-01,62.9780701754386,FL,,1.9447000000000003,1.9998999999999998,2.6036960985626285,construction_date,11.534565366187543
12,4109,1,2002-10-24,G,3,JPCUB,0.0,3.0,1.3,1.9,1.0,0.0,,,,,7.0,,2002,,,124109,0.0,22.7,1375.6,1989-03-01,,FL,,1.8681,1.9447000000000003,2.113620807665982,construction_date,13.648186173853524
12,4109,1,2006-07-31,G,3,JPCUB,0.0,0.0,0.9,2.9,0.0,0.0,,,,,7.0,,2006,190.0,,124109,0.0,22.3,893.9,1989-03-01,,FL,,1.9414000000000002,1.9545,2.2806297056810405,construction_date,17.415468856947296
12,4109,1,2009-05-11,G,3,JPCUB,0.0,0.0,0.4,3.5,0.0,0.0,,,,,7.0,,2009,150.0,31.0,124109,0.0,22.2,1272.9,1989-03-01,,FL,,1.9323000000000001,1.9414000000000002,2.7789185489390826,construction_date,20.194387405886378
12,4109,1,2012-02-25,G,3,JPCUB,0.0,0.0,0.5,4.3,0.0,0.0,,,,,7.0,,2012,110.0,19.0,124109,0.0,22.2,1036.7,1989-03-01,71.91666666666667,FL,,1.9553,1.9323000000000001,2.7926078028747434,construction_date,22.986995208761122
12,4109,1,2013-09-11,G,3,JPCUB,0.0,0.0,0.6,4.8,0.0,0.0,,,,,7.0,,2013,110.0,19.0,124109,0.0,22.4,1159.3,1989-03-01,,FL,,1.8625,1.9553,1.5441478439425051,construction_date,24.531143052703626
12,4109,1,2014-10-02,G,3,JPCUB,0.0,0.0,0.6,4.8,0.0,0.0,,,,,7.0,,2014,110.0,19.0,124109,0.0,22.0,1801.7,1989-03-01,,FL,,1.8904999999999998,1.8625,1.056810403832991,construction_date,25.587953456536617
12,4109,1,2016-05-23,G,3,JPCUB,0.0,6.0,0.9,4.9,2.0,0.0,,,,,7.0,,2016,,,124109,0.0,22.8,1172.4,1989-03-01,68.31875,FL,,1.9402000000000001,1.8904999999999998,1.6399726214921286,construction_date,27.227926078028748
12,4109,1,2020-05-18,G,3,JPCUB,0.0,8.0,0.6,6.3,3.0,0.0,,,,,7.0,,2020,,,124109,0.0,23.2,1466.8,1989-03-01,72.56458333333333,FL,,1.9218499999999998,1.9402000000000001,3.9863107460643397,construction_date,31.21423682409309
12,4109,1,2020-05-19,G,3,JPCUB,0.0,8.0,0.6,6.3,3.0,0.0,,,,,7.0,,2020,,,124109,0.0,23.2,1466.8,1989-03-01,72.56458333333333,FL,,1.9556,1.9218499999999998,0.0027378507871321013,construction_date,31.21697467488022
12,4109,1,2021-06-02,G,3,JPCUB,0.0,8.0,0.6,6.3,3.0,0.0,,,,,7.0,,2021,,,124109,0.0,22.7,1366.8,1989-03-01,72.56458333333333,FL,,1.9338000000000002,1.9556,1.0376454483230664,construction_date,32.25462012320329
72,4121,1,1993-02-10,G,3,JPCUB,77.0,83.0,0.8,0.8,21.0,0.0,,,,,10.2,,1993,,,724121,0.0,25.8,1127.6,1986-06-01,76.56451612903226,PR,,4.0555,4.073,1.9520876112251881,construction_date,6.69678302532512
72,4121,2,1994-03-10,G,3,JPCUB,73.0,79.0,5.7,0.8,20.0,22.6,,,,,10.2,,1994,,,724121,0.0,25.8,821.4,,89.52291666666666,PR,,4.447,,,first_visit_proxy,0.0
72,4121,2,1997-06-04,G,3,JPCUB,81.0,83.0,4.7,1.2,21.0,22.2,,,,,10.2,,1997,,,724121,0.0,25.8,1081.0,,88.7609649122807,PR,,4.3149999999999995,4.447,3.2361396303901437,first_visit_proxy,3.2361396303901437
72,4121,3,2000-08-11,G,3,JPCUB,81.0,87.0,0.9,2.4,22.0,21.6,,,,,10.2,,2000,,,724121,0.0,25.0,1393.1,,,PR,,4.98,,,first_visit_proxy,0.0
72,4121,4,2003-11-05,G,3,JPCUB,81.0,87.0,0.4,1.0,22.0,21.6,,,,,10.2,,2003,,,724121,0.0,25.7,1887.3,,,PR,,5.054,,,first_visit_proxy,0.0
12,4138,2,1998-02-04,G,3,JPCTB,25.0,28.0,4.8,1.0,7.0,83.8,,,,,8.0,,1998,,,124138,0.0,22.7,1125.3,,,FL,,3.3469,2.8686,3.7125256673511293,first_visit_proxy,3.7125256673511293
12,4138,3,2000-09-13,G,3,JPCTB,29.0,24.0,4.1,0.0,6.0,84.4,,,,,8.0,,2000,,,124138,0.0,21.5,1027.6,,25.09649122807017,FL,,3.3734,,,first_visit_proxy,0.0
12,4138,4,2002-10-23,G,3,JPCTB,21.0,24.0,0.8,1.0,6.0,83.9,,,,,8.0,,2002,360.0,,124138,0.0,22.1,1507.1,,28.289583333333333,FL,,3.4491,,,first_visit_proxy,0.0
48,4142,1,1993-02-18,G,4,JRCP,0.0,,1.0,0.9,0.0,0.0,,,,,9.6,,1993,,,484142,0.0,17.6,1340.6,1976-09-01,86.375,TX,,1.9752000000000003,1.9413999999999998,1.9028062970568105,construction_date,16.465434633812457
48,4142,1,1993-12-17,G,4,JRCP,0.0,,1.0,0.9,0.0,0.0,,,,,9.6,,1993,,,484142,0.0,17.6,1340.6,1976-09-01,86.48055555555555,TX,,1.9436,1.9752000000000003,0.8268309377138946,construction_date,17.29226557152635
48,4142,1,1994-04-21,G,4,JRCP,0.0,,0.3,1.4,0.0,0.0,,,,,9.6,,1994,,,484142,0.0,18.5,1681.6,1976-09-01,91.56041666666668,TX,,1.9936,1.9436,0.34223134839151265,construction_date,17.634496919917865
48,4142,1,1994-07-12,G,4,JRCP,0.0,,0.3,1.4,0.0,0.0,,,,,9.6,,1994,,,484142,0.0,18.5,1681.6,1976-09-01,91.53888888888888,TX,,2.0913,1.9936,0.2245037645448323,construction_date,17.859000684462696
48,4142,1,1994-10-26,G,4,JRCP,0.0,,0.3,1.4,0.0,0.0,,,,,9.6,,1994,,,484142,0.0,18.5,1681.6,1976-09-01,91.44568245125348,TX,,1.9585000000000001,2.0913,0.29021218343600275,construction_date,18.1492128678987
48,4142,1,1995-01-17,G,4,JRCP,0.0,,0.3,1.4,0.0,0.0,,,,,9.6,,1995,,,484142,0.0,18.5,1452.7,1976-09-01,90.97222222222224,TX,,1.9726,1.9585000000000001,0.2272416153319644,construction_date,18.376454483230663
48,4142,1,1995-04-19,G,4,JRCP,0.0,,0.6,1.4,0.0,0.0,,,,,9.6,,1995,,,484142,0.0,18.5,1452.7,1976-09-01,90.92777777777778,TX,,1.9908000000000001,1.9726,0.2518822724161533,construction_date,18.628336755646817
48,4142,1,1995-06-29,G,4,JRCP,0.0,,0.0,1.4,0.0,0.0,,,,,9.6,,1995,,,484142,0.0,18.5,1452.7,1976-09-01,92.075,TX,,2.0282,1.9908000000000001,0.1943874058863792,construction_date,18.822724161533195
48,4142,1,1997-01-08,G,4,JRCP,0.0,,0.6,1.3,0.0,0.0,,,,,9.6,,1997,,,484142,7.0,17.9,1511.2,1976-09-01,91.34166666666668,TX,,1.8178999999999998,2.0282,1.5304585900068446,construction_date,20.35318275154004
48,4142,1,1997-04-07,G,4,JRCP,0.0,,0.6,1.3,0.0,0.0,,,,,9.6,,1997,,,484142,7.0,17.9,1511.2,1976-09-01,91.24166666666666,TX,,1.93215,1.8178999999999998,0.243668720054757,construction_date,20.5968514715948
48,4142,1,1997-08-21,G,4,JRCP,0.0,,0.4,2.2,0.0,0.0,,,,,9.6,,1997,,,484142,7.0,17.9,1511.2,1976-09-01,90.89583333333331,TX,,1.9022999999999999,1.93215,0.3723477070499658,construction_date,20.969199178644764
48,4142,1,1997-10-02,G,4,JRCP,0.0,,0.4,2.2,0.0,0.0,,,,,9.6,,1997,,,484142,7.0,17.9,1511.2,1976-09-01,91.2875,TX,,1.87365,1.9022999999999999,0.11498973305954825,construction_date,21.084188911704313
48,4142,1,1999-12-07,G,4,JRCP,0.0,,0.9,1.0,0.0,0.0,,,,,9.6,,1999,,,484142,4.0,18.7,1467.3,1976-09-01,,TX,,2.0002,1.87365,2.1793292265571527,construction_date,23.263518138261464
48,4142,1,2004-02-28,G,4,JRCP,0.0,,0.6,1.2,0.0,0.0,,,,,9.6,,2004,,357.0,484142,1.0,19.5,2029.0,1976-09-01,,TX,,1.9085999999999999,1.8226,2.099931553730322,construction_date,27.49075975359343
48,4142,2,2011-12-08,G,4,JRCP,0.0,,0.0,2.0,0.0,14.4,,,,,9.6,,2011,,395.0,484142,12.0,20.1,884.8,,88.52136752136752,TX,,1.9773,,,first_visit_proxy,0.0
48,4143,1,1992-11-02,G,4,JRCP,0.0,,0.7,11.3,0.0,0.0,,,,,10.4,,1992,,,484143,0.0,19.7,1510.7,1970-10-01,,TX,,2.2114000000000003,2.2933999999999997,1.571526351813826,construction_date,22.088980150581794
48,4143,1,1993-12-16,G,4,JRCP,0.0,,0.7,11.3,0.0,0.0,,,,,10.4,,1993,,,484143,0.0,19.6,1487.5,1970-10-01,83.59166666666667,TX,,2.2321,2.2114000000000003,1.1197809719370295,construction_date,23.208761122518823
48,4143,1,1994-04-21,G,4,JRCP,0.0,,0.7,18.6,0.0,0.0,,,,,10.4,,1994,,,484143,0.0,20.2,1668.4,1970-10-01,90.85,TX,,2.2474,2.2321,0.34496919917864477,construction_date,23.55373032169747
48,4143,1,1994-07-13,G,4,JRCP,0.0,,0.7,18.6,0.0,0.0,,,,,10.4,,1994,,,484143,0.0,20.2,1668.4,1970-10-01,94.94166666666666,TX,,2.3522,2.2474,0.2272416153319644,construction_date,23.78097193702943
48,4143,1,1994-10-26,G,4,JRCP,0.0,,0.7,18.6,0.0,0.0,,,,,10.4,,1994,,,484143,0.0,20.2,1668.4,1970-10-01,91.6,TX,,2.3485,2.3522,0.2874743326488706,construction_date,24.0684462696783
48,4143,1,1995-01-17,G,4,JRCP,0.0,,0.7,18.6,0.0,0.0,,,,,10.4,,1995,,,484143,0.0,20.3,1680.7,1970-10-01,85.36944444444444,TX,,2.2058,2.3485,0.2272416153319644,construction_date,24.295687885010267
48,4143,1,1995-04-20,G,4,JRCP,0.0,,0.6,13.8,0.0,0.0,,,,,10.4,,1995,,,484143,0.0,20.3,1680.7,1970-10-01,91.125,TX,,2.3057000000000003,2.2058,0.2546201232032854,construction_date,24.550308008213552
48,4143,1,1995-06-28,G,4,JRCP,0.0,,0.4,19.2,0.0,0.0,,,,,10.4,,1995,,,484143,0.0,20.3,1680.7,1970-10-01,94.77083333333331,TX,,2.3646000000000003,2.3057000000000003,0.188911704312115,construction_date,24.739219712525667
48,4143,1,1997-01-07,G,4,JRCP,0.0,,0.8,21.8,0.0,0.0,,,,,10.4,,1997,,,484143,2.0,19.3,1186.6,1970-10-01,84.18333333333334,TX,,2.18125,2.3646000000000003,1.5304585900068446,construction_date,26.269678302532512
48,4143,1,1997-04-08,G,4,JRCP,0.0,,0.8,21.8,0.0,0.0,,,,,10.4,,1997,,,484143,2.0,19.3,1186.6,1970-10-01,94.9375,TX,,2.2561,2.18125,0.24914442162902123,construction_date,26.518822724161534
48,4143,1,1997-08-20,G,4,JRCP,0.0,,0.8,14.7,0.0,0.0,,,,,10.4,,1997,,,484143,2.0,19.3,1186.6,1970-10-01,94.85,TX,,2.32205,2.2561,0.3668720054757016,construction_date,26.885694729637233
48,4143,1,1997-10-01,G,4,JRCP,0.0,,0.8,14.7,0.0,0.0,,,,,10.4,,1997,,,484143,2.0,19.3,1186.6,1970-10-01,90.02916666666667,TX,,2.30935,2.32205,0.11498973305954825,construction_date,27.000684462696782
48,4143,1,1999-12-07,G,4,JRCP,0.0,,1.1,11.5,0.0,0.0,,,,,10.4,,1999,350.0,,484143,0.0,21.0,1019.1,1970-10-01,91.61458333333331,TX,,2.2925,2.30935,2.1820670773442847,construction_date,29.182751540041068
48,4143,1,2004-02-28,G,4,JRCP,0.0,,0.9,15.1,0.0,0.0,,,,,10.4,,2004,,,484143,1.0,14.5,1457.5,1970-10-01,94.51991614255763,TX,,2.3218,2.3106999999999998,2.349075975359343,construction_date,33.40999315537303
48,4143,1,2011-12-08,G,4,JRCP,0.0,,0.6,16.0,0.0,0.0,,,,,10.4,,2011,280.0,,484143,6.0,20.8,1010.4,1970-10-01,79.80833333333334,TX,,2.3457999999999997,2.3218,7.775496235455168,construction_date,41.1854893908282
48,4146,1,1991-04-24,G,4,JRCP,0.0,,0.0,0.0,0.0,0.0,,,,,10.7,,1991,,,484146,0.0,20.5,1773.9,1981-08-01,93.87239583333331,TX,,2.1591,2.1526,1.0321697467488022,construction_date,9.727583846680355
48,4146,1,1993-06-07,G,4,JRCP,0.0,,0.5,0.0,0.0,0.0,,,,,10.7,,1993,,,484146,0.0,20.1,1524.4,1981-08-01,,TX,,2.1285,2.1591,2.1218343600273784,construction_date,11.849418206707734
48,4146,1,1995-02-02,G,4,JRCP,0.0,,0.0,0.0,0.0,0.0,,,,,10.7,,1995,,,484146,0.0,21.0,1451.3,1981-08-01,77.5625,TX,,2.1935000000000002,2.1285,1.6563997262149213,construction_date,13.505817932922655
48,4146,1,1998-03-27,G,4,JRCP,0.0,,0.3,0.0,0.0,0.0,,,,,10.7,,1998,,290.0,484146,0.0,21.9,1653.8,1981-08-01,,TX,,2.2207,2.1935000000000002,3.1457905544147846,construction_date,16.65160848733744
48,4146,1,2000-07-19,G,4,JRCP,0.0,,0.8,0.0,0.0,0.0,,,,,10.7,,2000,,,484146,0.0,21.4,1211.1,1981-08-01,92.22395833333331,TX,,2.1831,2.2207,2.3134839151266258,construction_date,18.965092402464066
48,4146,1,2003-09-24,G,4,JRCP,0.0,,0.6,0.0,0.0,0.0,,,,,10.7,,2003,,,484146,0.0,20.8,1391.5,1981-08-01,90.57552083333331,TX,,2.2384,2.2139,1.919233401779603,construction_date,22.146475017111566
48,4146,1,2011-12-08,G,4,JRCP,0.0,,0.3,0.0,0.0,0.0,,,,,10.7,,2011,,,484146,4.0,21.2,604.1,1981-08-01,84.12083333333334,TX,,2.2396000000000003,2.2384,8.205338809034908,construction_date,30.351813826146476
48,4146,1,2013-09-04,G,4,JRCP,0.0,,0.5,0.0,0.0,0.0,,,,,10.7,,2013,,,484146,0.0,20.3,1332.7,1981-08-01,,TX,,2.2572,2.2396000000000003,1.7412731006160165,construction_date,32.09308692676249
48,4146,1,2014-08-07,G,4,JRCP,0.0,,0.5,0.0,0.0,0.0,,,,,10.7,,2014,,,484146,1.0,20.0,1289.1,1981-08-01,,TX,,2.3023,2.2572,0.9226557152635181,construction_date,33.01574264202601
48,4152,1,1991-04-08,G,4,JRCP,56.0,,0.0,0.0,10.0,0.0,,,,,11.4,,1991,,,484152,0.0,20.5,2213.0,1981-12-01,92.69791666666669,TX,,2.7801,,,construction_date,9.349760438056126
48,4152,1,1992-11-02,G,4,JRCP,56.0,,0.6,0.0,11.0,0.0,,,,,11.4,,1992,,,484152,0.0,20.5,1696.8,1981-12-01,,TX,,2.6151,2.7801,1.571526351813826,construction_date,10.921286789869953
48,4152,1,1994-11-01,G,4,JRCP,56.0,,0.2,0.0,12.0,0.0,,,,,11.4,,1994,,,484152,0.0,20.8,1580.2,1981-12-01,,TX,,2.7173000000000003,2.6151,1.995893223819302,construction_date,12.917180013689254
48,4152,1,1997-06-10,G,4,JRCP,61.0,,0.3,0.7,12.0,0.0,,,,,11.4,,1997,330.0,,484152,1.0,20.2,1715.8,1981-12-01,,TX,,2.8561,2.7173000000000003,2.6064339493497606,construction_date,15.523613963039015
48,4152,2,1999-12-07,G,4,JRCP,61.0,,1.2,0.3,12.0,0.0,,,,,11.4,,1999,370.0,,484152,0.0,21.4,977.8,,,TX,,2.7529,,,first_visit_proxy,0.0
48,4152,2,2003-09-25,G,4,JRCP,61.0,,1.2,1.3,12.0,0.0,,,,,11.4,,2003,,,484152,0.0,20.5,1457.4,,91.67401960784314,TX,,2.7828,2.7146999999999997,1.9219712525667352,first_visit_proxy,3.800136892539357
40,4157,1,1993-09-16,G,3,JPCTB,0.0,0.0,1.1,0.0,0.0,0.0,,,,,9.1,,1993,,,404157,46.0,15.0,1231.8,1986-03-01,48.00833333333333,OK,,1.1093,1.2357,2.0479123887748116,construction_date,7.545516769336071
40,4157,1,1995-04-04,G,3,JPCTB,0.0,0.0,0.5,0.0,0.0,0.0,,,,,9.1,,1995,,,404157,47.0,15.6,1156.3,1986-03-01,,OK,,1.0722999999999998,1.1093,1.5468856947296372,construction_date,9.092402464065708
40,4157,1,1998-06-23,G,3,JPCTB,0.0,0.0,1.1,0.0,0.0,0.0,,,,,9.1,,1998,,,404157,35.0,17.2,1208.5,1986-03-01,22.50208333333333,OK,,1.2219,1.0722999999999998,3.2197125256673513,construction_date,12.31211498973306
40,4157,1,1999-03-11,G,3,JPCTB,0.0,0.0,1.1,0.0,0.0,0.0,,,,,9.1,,1999,1670.0,554.0,404157,35.0,16.9,1245.0,1986-03-01,22.50208333333333,OK,,1.3153,1.2219,0.7145790554414785,construction_date,13.026694045174539
40,4157,1,2001-05-09,G,3,JPCTB,0.0,0.0,1.7,0.3,0.0,0.0,,,,,9.1,,2001,1410.0,374.0,404157,56.0,16.3,998.0,1986-03-01,,OK,,1.2084,1.3153,2.16290212183436,construction_date,15.189596167008897
40,4157,1,2003-01-15,G,3,JPCTB,0.0,0.0,1.4,0.0,0.0,0.0,,,,,9.1,,2003,,987.0,404157,54.0,15.4,1071.7,1986-03-01,89.18541666666667,OK,,1.3497,1.2084,1.6865160848733745,construction_date,16.876112251882272
40,4157,1,2010-03-18,G,3,JPCTB,0.0,0.0,0.9,0.9,0.0,0.0,,,,,9.1,,2010,1540.0,949.0,404157,140.0,15.4,1012.7,1986-03-01,,OK,,1.3412000000000002,1.2845,5.040383299110198,construction_date,24.046543463381244
40,4157,1,2012-01-23,G,3,JPCTB,0.0,0.0,1.6,2.0,0.0,0.0,,,,,9.1,,2012,1550.0,2303.0,404157,43.0,17.0,784.1,1986-03-01,24.48076923076923,OK,,1.2974999999999999,1.333,0.8843258042436687,construction_date,25.897330595482547
40,4157,4,2013-04-24,G,3,JPCTB,0.0,0.0,0.1,0.4,0.0,0.0,,,,,8.9,,2013,1540.0,1203.0,404157,77.0,14.7,1032.5,,,OK,,0.8641,,,first_visit_proxy,0.0
40,4157,4,2016-04-29,G,3,JPCTB,0.0,0.0,0.1,0.8,0.0,0.0,,,,,8.9,,2016,,,404157,56.0,16.8,814.2,,81.00833333333334,OK,,0.6942999999999999,0.7146,1.7631759069130732,first_visit_proxy,3.0143737166324436
40,4157,4,2021-05-12,G,3,JPCTB,0.0,0.0,0.2,3.3,0.0,0.0,,,,,8.9,,2021,,,404157,123.0,16.1,1114.8,,,OK,,0.5962999999999999,0.6942999999999999,5.034907597535934,first_visit_proxy,8.049281314168377
40,4160,1,1993-03-18,G,3,JPCTB,0.0,0.0,2.6,0.0,0.0,0.0,,,,,9.2,,1993,,,404160,30.0,15.7,1230.6,1979-06-01,,OK,,1.7506999999999997,1.6832,1.541409993155373,construction_date,13.796030116358658
40,4160,1,1995-02-28,G,3,JPCTB,0.0,0.0,2.0,0.0,0.0,0.0,,,,,9.2,,1995,,,404160,38.0,16.2,1179.6,1979-06-01,28.15833333333333,OK,,1.7622,1.7506999999999997,1.949349760438056,construction_date,15.745379876796715
40,4160,1,1998-06-22,G,3,JPCTB,0.0,0.0,3.2,0.6,0.0,0.0,,,,,9.2,,1998,,,404160,34.0,17.7,971.8,1979-06-01,25.99375,OK,,1.7343,1.7622,3.3127994524298425,construction_date,19.058179329226558
40,4160,1,1999-06-07,G,3,JPCTB,0.0,0.0,2.0,0.0,0.0,0.0,,,,,9.2,,1999,,,404160,24.0,17.2,1134.3,1979-06-01,25.99375,OK,,1.9101,1.7343,0.9582477754962354,construction_date,20.016427104722794
40,4160,1,2003-03-13,G,3,JPCTB,0.0,0.0,2.1,0.0,0.0,0.0,,,,,9.2,,2003,,130.0,404160,44.0,16.5,650.1,1979-06-01,86.28958333333334,OK,,2.0413,1.9179,1.842573579739904,construction_date,23.78097193702943
40,4160,1,2010-03-18,G,3,JPCTB,0.0,0.0,3.6,0.7,0.0,0.0,,,,,9.2,,2010,250.0,49.0,404160,76.0,16.6,1130.5,1979-06-01,,OK,,2.3664,2.193,5.037645448323066,construction_date,30.795345653661876
40,4162,1,1993-11-19,G,3,JPCTB,0.0,0.0,0.1,0.0,0.0,0.0,,,,,9.0,31.0,1993,,58.0,404162,53.0,15.6,753.9,1985-06-01,42.579166666666666,OK,,1.7030999999999998,1.786,2.242299794661191,construction_date,8.46817248459959
40,4162,1,1995-03-30,G,3,JPCTB,0.0,0.0,0.1,0.0,0.0,0.0,,,,,9.0,31.0,1995,200.0,49.0,404162,40.0,16.2,992.8,1985-06-01,,OK,,1.7037,1.7030999999999998,1.3579739904175223,construction_date,9.826146475017111
40,4162,1,1998-01-14,G,3,JPCTB,0.0,0.0,1.0,0.0,0.0,0.0,,,,,9.0,31.0,1998,,,404162,43.0,18.0,666.8,1985-06-01,43.6375,OK,,1.5096,1.7037,2.7953456536618755,construction_date,12.621492128678987
29,5000,2,1993-03-13,G,4,JRCP,63.0,,2.6,0.0,8.0,0.0,,,,,8.8,,1993,,840.0,295000,455.0,10.0,1541.8,,,MO,,2.0751,,,first_visit_proxy,0.0
29,5000,2,1994-05-18,G,4,JRCP,63.0,,2.6,0.0,8.0,0.0,,,,,8.8,,1994,1560.0,764.0,295000,396.0,11.0,741.1,,,MO,,2.0965,2.0751,1.1800136892539357,first_visit_proxy,1.1800136892539357
29,5000,5,2002-02-15,G,4,JRCP,67.0,,0.4,0.0,20.0,34.5,,,,,8.8,,2002,1970.0,,295000,253.0,11.8,678.3,,55.34375,MO,,1.5562999999999998,,,first_visit_proxy,0.0
29,5058,2,2002-02-15,G,4,JRCP,78.0,,0.6,0.0,22.0,9.4,,,,,9.2,,2002,1970.0,,295058,253.0,11.8,678.4,,56.84444444444444,MO,,1.0192999999999999,0.8606,0.8158795345653662,first_visit_proxy,0.8158795345653662
29,5081,1,1997-03-10,G,4,JRCP,50.0,,1.2,2.0,7.0,0.0,,,,,9.8,35.0,1997,,898.0,295081,394.0,10.6,1019.7,1977-07-01,43.657407407407405,MO,,2.2199999999999998,2.0700000000000003,2.811772758384668,construction_date,19.690622861054074
29,5081,1,1998-04-18,G,4,JRCP,50.0,,1.2,2.0,7.0,0.0,,,,,9.8,35.0,1998,,765.0,295081,261.0,12.3,1355.4,1977-07-01,43.657407407407405,MO,,2.2747,2.2199999999999998,1.106091718001369,construction_date,20.79671457905544
29,5081,1,1999-02-10,G,4,JRCP,50.0,,1.2,2.0,7.0,0.0,,,,,9.8,35.0,1999,,,295081,250.0,11.8,861.6,1977-07-01,43.657407407407405,MO,,2.3134,2.2747,0.8158795345653662,construction_date,21.61259411362081
29,5081,2,2002-02-15,G,4,JRCP,63.0,,0.2,1.6,8.0,3.3,,,,,9.8,,2002,1970.0,,295081,253.0,11.8,678.5,,96.24074074074076,MO,,1.1317,0.9811,0.8158795345653662,first_visit_proxy,0.8158795345653662
